ID	Time	Envelop	Features	actual_distance	actual_height	hazard	surface	movement	filename
134	26.696,26.744,26.792,26.84,26.888,26.936,26.984,27.032,27.08,27.128,27.176,27.224,27.272,27.32,27.368,27.416,27.464,27.512,27.56,27.608,27.656,27.704,27.752,27.8,27.848,27.896,27.944,27.992,28.04,28.088,28.136,28.184,28.232,28.28,28.328,28.376,28.424,28.472,28.52,28.568	53.0,53.0,53.0,53.0,54.0,56.0,59.0,62.0,64.0,64.0,64.0,62.0,60.0,58.0,57.0,55.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	64.0,3.84,0.24,0.48,0.5	4.0	5.0	0	0	1	20160317-103411-4m-curb5-move10.json
135	26.508,26.556,26.604,26.652,26.7,26.748,26.796,26.844,26.892,26.94,26.988,27.036,27.084,27.132,27.18,27.228,27.276,27.324,27.372,27.42,27.468,27.516,27.564,27.612,27.66,27.708,27.756,27.804,27.852,27.9,27.948,27.996,28.044,28.092,28.14,28.188,28.236,28.284,28.332,28.38	53.0,53.0,53.0,53.0,54.0,57.0,62.0,68.0,73.0,75.0,75.0,72.0,68.0,64.0,61.0,58.0,56.0,55.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	75.0,8.016,0.24,0.576,0.5	4.0	5.0	0	0	1	20160317-103411-4m-curb5-move10.json
136	26.462,26.51,26.558,26.606,26.654,26.702,26.75,26.798,26.846,26.894,26.942,26.99,27.038,27.086,27.134,27.182,27.23,27.278,27.326,27.374,27.422,27.47,27.518,27.566,27.614,27.662,27.71,27.758,27.806,27.854,27.902,27.95,27.998,28.046,28.094,28.142,28.19,28.238,28.286,28.334	53.0,53.0,53.0,53.0,53.0,56.0,61.0,71.0,81.0,89.0,93.0,93.0,91.0,86.0,80.0,74.0,68.0,64.0,60.0,58.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0	93.0,17.328,0.288,0.816,0.6	4.0	5.0	0	0	1	20160317-103411-4m-curb5-move10.json
137	26.397,26.445,26.493,26.541,26.589,26.637,26.685,26.733,26.781,26.829,26.877,26.925,26.973,27.021,27.069,27.117,27.165,27.213,27.261,27.309,27.357,27.405,27.453,27.501,27.549,27.597,27.645,27.693,27.741,27.789,27.837,27.885,27.933,27.981,28.029,28.077,28.125,28.173,28.221,28.269	53.0,53.0,53.0,53.0,53.0,55.0,60.0,69.0,79.0,87.0,91.0,92.0,89.0,83.0,76.0,71.0,64.0,60.0,58.0,56.0,55.0,54.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	92.0,15.504,0.288,0.72,0.0	4.0	5.0	0	0	1	20160317-103411-4m-curb5-move10.json
138	26.027,26.075,26.123,26.171,26.219,26.267,26.315,26.363,26.411,26.459,26.507,26.555,26.603,26.651,26.699,26.747,26.795,26.843,26.891,26.939,26.987,27.035,27.083,27.131,27.179,27.227,27.275,27.323,27.371,27.419,27.467,27.515,27.563,27.611,27.659,27.707,27.755,27.803,27.851,27.899	53.0,53.0,54.0,54.0,54.0,55.0,59.0,67.0,77.0,85.0,90.0,91.0,88.0,84.0,78.0,73.0,68.0,63.0,59.0,57.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,54.0	91.0,15.624,0.288,0.864,0.5	4.0	5.0	0	0	1	20160317-103411-4m-curb5-move10.json
139	25.984,26.032,26.08,26.128,26.176,26.224,26.272,26.32,26.368,26.416,26.464,26.512,26.56,26.608,26.656,26.704,26.752,26.8,26.848,26.896,26.944,26.992,27.04,27.088,27.136,27.184,27.232,27.28,27.328,27.376,27.424,27.472,27.52,27.568,27.616,27.664,27.712,27.76,27.808,27.856	54.0,54.0,53.0,53.0,54.0,56.0,62.0,71.0,80.0,88.0,92.0,91.0,87.0,82.0,76.0,70.0,65.0,60.0,58.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	92.0,14.208,0.24,0.672,0.333333333333	4.0	5.0	0	0	1	20160317-103411-4m-curb5-move10.json
140	26.565,26.613,26.661,26.709,26.757,26.805,26.853,26.901,26.949,26.997,27.045,27.093,27.141,27.189,27.237,27.285,27.333,27.381,27.429,27.477,27.525,27.573,27.621,27.669,27.717,27.765,27.813,27.861,27.909,27.957,28.005,28.053,28.101,28.149,28.197,28.245,28.293,28.341,28.389,28.437	53.0,53.0,53.0,53.0,54.0,57.0,64.0,74.0,84.0,91.0,94.0,93.0,89.0,83.0,76.0,70.0,64.0,60.0,57.0,56.0,55.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	94.0,16.632,0.24,0.72,0.333333333333	4.0	5.0	0	0	1	20160317-103521-4m-curb5-move10.json
141	26.709,26.757,26.805,26.853,26.901,26.949,26.997,27.045,27.093,27.141,27.189,27.237,27.285,27.333,27.381,27.429,27.477,27.525,27.573,27.621,27.669,27.717,27.765,27.813,27.861,27.909,27.957,28.005,28.053,28.101,28.149,28.197,28.245,28.293,28.341,28.389,28.437,28.485,28.533,28.581	52.0,53.0,53.0,53.0,54.0,58.0,66.0,76.0,85.0,90.0,90.0,88.0,83.0,77.0,71.0,65.0,61.0,58.0,56.0,55.0,55.0,55.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0	90.0,13.656,0.24,0.672,0.5	4.0	5.0	0	0	1	20160317-103521-4m-curb5-move10.json
142	26.614,26.662,26.71,26.758,26.806,26.854,26.902,26.95,26.998,27.046,27.094,27.142,27.19,27.238,27.286,27.334,27.382,27.43,27.478,27.526,27.574,27.622,27.67,27.718,27.766,27.814,27.862,27.91,27.958,28.006,28.054,28.102,28.15,28.198,28.246,28.294,28.342,28.39,28.438,28.486	53.0,53.0,53.0,53.0,54.0,57.0,62.0,68.0,73.0,76.0,76.0,73.0,70.0,66.0,62.0,59.0,56.0,55.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	76.0,8.352,0.24,0.624,0.5	4.0	5.0	0	0	1	20160317-103521-4m-curb5-move10.json
143	26.711,26.759,26.807,26.855,26.903,26.951,26.999,27.047,27.095,27.143,27.191,27.239,27.287,27.335,27.383,27.431,27.479,27.527,27.575,27.623,27.671,27.719,27.767,27.815,27.863,27.911,27.959,28.007,28.055,28.103,28.151,28.199,28.247,28.295,28.343,28.391,28.439,28.487,28.535,28.583	53.0,53.0,53.0,53.0,54.0,55.0,59.0,63.0,68.0,70.0,71.0,70.0,68.0,65.0,62.0,59.0,57.0,55.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	71.0,6.192,0.24,0.576,0.333333333333	4.0	5.0	0	0	1	20160317-103521-4m-curb5-move10.json
144	26.711,26.759,26.807,26.855,26.903,26.951,26.999,27.047,27.095,27.143,27.191,27.239,27.287,27.335,27.383,27.431,27.479,27.527,27.575,27.623,27.671,27.719,27.767,27.815,27.863,27.911,27.959,28.007,28.055,28.103,28.151,28.199,28.247,28.295,28.343,28.391,28.439,28.487,28.535,28.583	53.0,53.0,53.0,53.0,54.0,55.0,58.0,63.0,68.0,73.0,75.0,75.0,73.0,70.0,66.0,62.0,59.0,57.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	75.0,8.136,0.288,0.672,0.6	4.0	5.0	0	0	1	20160317-103521-4m-curb5-move10.json
145	26.711,26.759,26.807,26.855,26.903,26.951,26.999,27.047,27.095,27.143,27.191,27.239,27.287,27.335,27.383,27.431,27.479,27.527,27.575,27.623,27.671,27.719,27.767,27.815,27.863,27.911,27.959,28.007,28.055,28.103,28.151,28.199,28.247,28.295,28.343,28.391,28.439,28.487,28.535,28.583	53.0,53.0,53.0,53.0,53.0,55.0,59.0,67.0,75.0,82.0,86.0,86.0,82.0,78.0,72.0,66.0,61.0,58.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	86.0,12.672,0.288,0.72,0.6	4.0	5.0	0	0	1	20160317-103521-4m-curb5-move10.json
146	26.76,26.808,26.856,26.904,26.952,27.0,27.048,27.096,27.144,27.192,27.24,27.288,27.336,27.384,27.432,27.48,27.528,27.576,27.624,27.672,27.72,27.768,27.816,27.864,27.912,27.96,28.008,28.056,28.104,28.152,28.2,28.248,28.296,28.344,28.392,28.44,28.488,28.536,28.584,28.632	53.0,53.0,53.0,53.0,55.0,56.0,59.0,62.0,63.0,63.0,62.0,61.0,59.0,57.0,56.0,55.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	63.0,3.312,0.192,0.48,0.5	4.0	5.0	0	0	1	20160317-103521-4m-curb5-move10.json
147	26.57,26.618,26.666,26.714,26.762,26.81,26.858,26.906,26.954,27.002,27.05,27.098,27.146,27.194,27.242,27.29,27.338,27.386,27.434,27.482,27.53,27.578,27.626,27.674,27.722,27.77,27.818,27.866,27.914,27.962,28.01,28.058,28.106,28.154,28.202,28.25,28.298,28.346,28.394,28.442	53.0,53.0,53.0,54.0,55.0,58.0,64.0,70.0,76.0,79.0,80.0,78.0,74.0,70.0,66.0,62.0,59.0,57.0,55.0,55.0,54.0,54.0,53.0,54.0,54.0,53.0,54.0,53.0,54.0,54.0,53.0,53.0,54.0,53.0,54.0,53.0,54.0,54.0,54.0,54.0	80.0,9.576,0.24,0.672,0.5	4.0	5.0	0	0	1	20160317-103521-4m-curb5-move10.json
148	26.534,26.582,26.63,26.678,26.726,26.774,26.822,26.87,26.918,26.966,27.014,27.062,27.11,27.158,27.206,27.254,27.302,27.35,27.398,27.446,27.494,27.542,27.59,27.638,27.686,27.734,27.782,27.83,27.878,27.926,27.974,28.022,28.07,28.118,28.166,28.214,28.262,28.31,28.358,28.406	53.0,54.0,53.0,54.0,55.0,58.0,65.0,74.0,82.0,88.0,89.0,88.0,84.0,78.0,73.0,66.0,62.0,59.0,57.0,57.0,56.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,55.0,55.0,54.0,54.0,54.0,53.0,54.0,54.0,54.0,54.0,54.0	89.0,12.312,0.24,0.72,0.5	4.0	5.0	0	0	1	20160317-103521-4m-curb5-move10.json
149	26.523,26.571,26.619,26.667,26.715,26.763,26.811,26.859,26.907,26.955,27.003,27.051,27.099,27.147,27.195,27.243,27.291,27.339,27.387,27.435,27.483,27.531,27.579,27.627,27.675,27.723,27.771,27.819,27.867,27.915,27.963,28.011,28.059,28.107,28.155,28.203,28.251,28.299,28.347,28.395	53.0,54.0,54.0,53.0,55.0,58.0,64.0,72.0,80.0,86.0,88.0,85.0,82.0,76.0,71.0,66.0,61.0,59.0,57.0,56.0,55.0,54.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,54.0,54.0,53.0,53.0,54.0,53.0,54.0,53.0	88.0,12.96,0.24,0.672,0.0	4.0	5.0	0	0	1	20160317-103521-4m-curb5-move10.json
150	26.529,26.577,26.625,26.673,26.721,26.769,26.817,26.865,26.913,26.961,27.009,27.057,27.105,27.153,27.201,27.249,27.297,27.345,27.393,27.441,27.489,27.537,27.585,27.633,27.681,27.729,27.777,27.825,27.873,27.921,27.969,28.017,28.065,28.113,28.161,28.209,28.257,28.305,28.353,28.401	53.0,54.0,53.0,53.0,54.0,56.0,60.0,69.0,78.0,87.0,92.0,92.0,90.0,84.0,79.0,73.0,66.0,62.0,58.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,53.0,54.0,53.0,54.0,54.0,53.0,54.0,54.0	92.0,14.472,0.288,0.72,0.6	4.0	5.0	0	0	1	20160317-103521-4m-curb5-move10.json
151	26.381,26.43,26.478,26.526,26.574,26.622,26.67,26.718,26.766,26.814,26.862,26.91,26.958,27.006,27.054,27.102,27.15,27.198,27.246,27.294,27.342,27.39,27.438,27.486,27.534,27.582,27.63,27.678,27.726,27.774,27.822,27.87,27.918,27.966,28.014,28.062,28.11,28.158,28.206,28.254	53.0,53.0,54.0,54.0,54.0,56.0,60.0,64.0,67.0,68.0,68.0,65.0,62.0,60.0,57.0,56.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	68.0,5.256,0.24,0.672,0.6	4.0	5.0	0	0	1	20160317-103521-4m-curb5-move10.json
152	26.389,26.437,26.485,26.533,26.581,26.629,26.677,26.725,26.773,26.821,26.869,26.917,26.965,27.013,27.061,27.109,27.157,27.205,27.253,27.301,27.349,27.397,27.445,27.493,27.541,27.589,27.637,27.685,27.733,27.781,27.829,27.877,27.925,27.973,28.021,28.07,28.118,28.166,28.214,28.262	53.0,53.0,53.0,53.0,54.0,58.0,64.0,72.0,80.0,86.0,88.0,87.0,83.0,79.0,73.0,67.0,63.0,59.0,57.0,56.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,53.0,53.0,54.0,53.0,54.0,53.0,53.0,54.0	88.0,12.96,0.24,0.672,0.0	4.0	5.0	0	0	1	20160317-103521-4m-curb5-move10.json
153	26.482,26.53,26.578,26.626,26.674,26.722,26.77,26.818,26.866,26.914,26.962,27.01,27.058,27.106,27.154,27.202,27.25,27.298,27.346,27.394,27.442,27.49,27.538,27.586,27.634,27.682,27.73,27.778,27.826,27.874,27.922,27.97,28.018,28.066,28.114,28.162,28.21,28.258,28.306,28.354	53.0,53.0,53.0,52.0,53.0,55.0,60.0,64.0,68.0,71.0,70.0,68.0,66.0,62.0,60.0,57.0,55.0,54.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0	71.0,5.568,0.192,0.576,0.0	4.0	5.0	0	0	1	20160317-103521-4m-curb5-move10.json
154	26.48,26.528,26.576,26.624,26.672,26.721,26.769,26.817,26.865,26.913,26.961,27.009,27.057,27.105,27.153,27.201,27.249,27.297,27.346,27.394,27.442,27.49,27.538,27.586,27.634,27.682,27.73,27.778,27.826,27.874,27.922,27.971,28.019,28.067,28.115,28.163,28.211,28.259,28.307,28.355	53.0,54.0,54.0,53.0,55.0,57.0,62.0,67.0,72.0,75.0,75.0,73.0,70.0,66.0,62.0,59.0,57.0,56.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0	75.0,7.547,0.24,0.576,0.333333333333	4.0	5.0	0	0	1	20160317-103521-4m-curb5-move10.json
155	26.418,26.466,26.514,26.562,26.61,26.658,26.706,26.754,26.802,26.85,26.898,26.946,26.994,27.042,27.09,27.138,27.186,27.234,27.282,27.33,27.378,27.426,27.474,27.522,27.57,27.618,27.666,27.714,27.762,27.81,27.858,27.906,27.954,28.002,28.05,28.098,28.146,28.194,28.242,28.29	53.0,53.0,53.0,53.0,54.0,57.0,62.0,67.0,72.0,76.0,76.0,74.0,71.0,68.0,64.0,61.0,58.0,56.0,55.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	76.0,8.976,0.24,0.624,0.5	4.0	5.0	0	0	1	20160317-103039-4m-curb5-move10.json
156	26.319,26.367,26.415,26.463,26.511,26.559,26.607,26.655,26.703,26.751,26.799,26.847,26.895,26.943,26.991,27.039,27.087,27.135,27.183,27.231,27.279,27.327,27.375,27.423,27.471,27.519,27.567,27.615,27.663,27.711,27.759,27.807,27.855,27.903,27.951,27.999,28.047,28.095,28.143,28.191	53.0,53.0,53.0,53.0,54.0,57.0,62.0,68.0,73.0,76.0,76.0,75.0,72.0,68.0,65.0,61.0,58.0,56.0,55.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0	76.0,8.976,0.24,0.624,0.5	4.0	5.0	0	0	1	20160317-103039-4m-curb5-move10.json
157	26.467,26.515,26.563,26.611,26.659,26.707,26.755,26.803,26.851,26.899,26.947,26.995,27.043,27.091,27.139,27.187,27.235,27.283,27.331,27.379,27.427,27.475,27.523,27.571,27.619,27.667,27.715,27.763,27.811,27.859,27.907,27.955,28.003,28.051,28.099,28.147,28.195,28.243,28.291,28.339	53.0,53.0,53.0,54.0,54.0,57.0,61.0,66.0,70.0,73.0,74.0,72.0,69.0,66.0,62.0,59.0,57.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0	74.0,7.032,0.24,0.624,0.5	4.0	5.0	0	0	1	20160317-103039-4m-curb5-move10.json
158	26.47,26.518,26.566,26.614,26.662,26.71,26.758,26.806,26.854,26.902,26.95,26.998,27.046,27.094,27.142,27.19,27.238,27.286,27.334,27.382,27.43,27.478,27.526,27.574,27.622,27.67,27.718,27.766,27.814,27.862,27.91,27.958,28.006,28.054,28.102,28.15,28.198,28.246,28.294,28.342	53.0,53.0,53.0,53.0,54.0,55.0,60.0,66.0,73.0,79.0,81.0,81.0,78.0,75.0,71.0,66.0,62.0,59.0,57.0,56.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	81.0,12.192,0.288,0.72,0.5	4.0	5.0	0	0	1	20160317-103039-4m-curb5-move10.json
159	26.471,26.519,26.567,26.615,26.663,26.711,26.759,26.807,26.855,26.903,26.951,26.999,27.047,27.095,27.143,27.191,27.239,27.287,27.335,27.383,27.431,27.479,27.527,27.575,27.623,27.671,27.719,27.767,27.815,27.863,27.911,27.959,28.007,28.055,28.103,28.151,28.199,28.247,28.295,28.343	53.0,53.0,53.0,53.0,53.0,55.0,59.0,66.0,75.0,81.0,84.0,84.0,81.0,76.0,71.0,66.0,62.0,58.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	84.0,11.952,0.288,0.72,0.6	4.0	5.0	0	0	1	20160317-103039-4m-curb5-move10.json
160	26.564,26.612,26.66,26.708,26.756,26.804,26.852,26.9,26.948,26.996,27.044,27.092,27.14,27.188,27.236,27.284,27.332,27.38,27.428,27.476,27.524,27.572,27.62,27.668,27.716,27.764,27.812,27.86,27.908,27.956,28.004,28.052,28.1,28.148,28.196,28.244,28.292,28.34,28.388,28.436	53.0,53.0,53.0,53.0,54.0,57.0,64.0,74.0,85.0,93.0,97.0,97.0,94.0,88.0,81.0,74.0,68.0,62.0,59.0,57.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	97.0,19.08,0.288,0.816,0.6	4.0	5.0	0	0	1	20160317-103039-4m-curb5-move10.json
161	26.567,26.615,26.663,26.711,26.759,26.807,26.855,26.903,26.951,26.999,27.047,27.095,27.143,27.191,27.239,27.287,27.335,27.383,27.431,27.479,27.527,27.575,27.623,27.671,27.719,27.767,27.815,27.863,27.911,27.959,28.007,28.055,28.103,28.151,28.199,28.247,28.295,28.343,28.391,28.439	53.0,53.0,53.0,53.0,55.0,57.0,62.0,69.0,74.0,78.0,78.0,75.0,72.0,67.0,63.0,60.0,57.0,56.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	78.0,9.936,0.24,0.624,0.5	4.0	5.0	0	0	1	20160317-103039-4m-curb5-move10.json
162	26.562,26.61,26.658,26.706,26.754,26.802,26.85,26.898,26.946,26.994,27.042,27.09,27.138,27.186,27.234,27.282,27.33,27.378,27.426,27.474,27.522,27.57,27.618,27.666,27.714,27.762,27.81,27.858,27.906,27.954,28.002,28.05,28.098,28.146,28.194,28.242,28.29,28.338,28.386,28.434	54.0,54.0,54.0,53.0,54.0,56.0,60.0,66.0,72.0,76.0,77.0,75.0,72.0,68.0,64.0,60.0,58.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,54.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0	77.0,8.4,0.24,0.672,0.5	4.0	5.0	0	0	1	20160317-103039-4m-curb5-move10.json
163	26.713,26.761,26.809,26.857,26.905,26.953,27.001,27.049,27.097,27.145,27.193,27.241,27.289,27.337,27.385,27.433,27.481,27.529,27.577,27.625,27.673,27.721,27.769,27.817,27.865,27.913,27.961,28.009,28.057,28.105,28.153,28.201,28.249,28.297,28.345,28.393,28.441,28.489,28.537,28.585	53.0,53.0,53.0,53.0,54.0,57.0,62.0,70.0,77.0,83.0,85.0,83.0,80.0,75.0,70.0,64.0,60.0,58.0,56.0,55.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	85.0,12.432,0.24,0.672,0.333333333333	4.0	5.0	0	0	1	20160317-103039-4m-curb5-move10.json
164	26.806,26.854,26.902,26.95,26.998,27.046,27.094,27.142,27.19,27.238,27.286,27.334,27.382,27.43,27.478,27.526,27.574,27.622,27.67,27.718,27.766,27.814,27.862,27.91,27.958,28.006,28.054,28.102,28.15,28.198,28.246,28.294,28.342,28.39,28.438,28.486,28.534,28.582,28.63,28.678	54.0,54.0,54.0,54.0,55.0,57.0,62.0,67.0,70.0,72.0,71.0,70.0,66.0,64.0,61.0,58.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	72.0,5.76,0.192,0.576,0.333333333333	4.0	5.0	0	0	1	20160317-103039-4m-curb5-move10.json
165	26.689,26.737,26.785,26.833,26.881,26.929,26.977,27.025,27.073,27.121,27.169,27.217,27.265,27.313,27.361,27.409,27.457,27.505,27.553,27.601,27.649,27.697,27.745,27.793,27.841,27.889,27.937,27.985,28.033,28.081,28.129,28.177,28.225,28.273,28.321,28.369,28.417,28.465,28.513,28.561	53.0,53.0,53.0,53.0,53.0,54.0,60.0,71.0,86.0,99.0,107.0,111.0,111.0,107.0,100.0,91.0,82.0,74.0,66.0,61.0,58.0,57.0,56.0,56.0,55.0,55.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	111.0,26.352,0.336,0.96,0.6	4.0	5.0	0	0	1	20160317-104133-4m-curb5-move10.json
166	26.738,26.786,26.834,26.882,26.93,26.978,27.026,27.074,27.122,27.17,27.218,27.266,27.314,27.362,27.41,27.458,27.506,27.554,27.602,27.65,27.698,27.746,27.794,27.842,27.89,27.938,27.986,28.034,28.082,28.13,28.178,28.226,28.274,28.322,28.37,28.418,28.466,28.514,28.562,28.61	52.0,52.0,52.0,52.0,53.0,55.0,58.0,63.0,67.0,70.0,70.0,69.0,67.0,64.0,61.0,58.0,56.0,55.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	70.0,6.096,0.24,0.576,0.333333333333	4.0	5.0	0	0	1	20160317-104133-4m-curb5-move10.json
167	26.692,26.74,26.788,26.836,26.884,26.932,26.98,27.028,27.076,27.124,27.172,27.22,27.268,27.316,27.364,27.412,27.46,27.508,27.556,27.604,27.652,27.7,27.748,27.796,27.844,27.892,27.94,27.988,28.036,28.084,28.132,28.18,28.228,28.276,28.324,28.372,28.42,28.468,28.516,28.564	53.0,53.0,53.0,53.0,54.0,57.0,62.0,67.0,71.0,73.0,72.0,69.0,66.0,62.0,59.0,57.0,55.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0	73.0,6.432,0.192,0.528,0.333333333333	4.0	5.0	0	0	1	20160317-104133-4m-curb5-move10.json
168	26.654,26.702,26.75,26.798,26.846,26.894,26.942,26.99,27.038,27.086,27.134,27.182,27.23,27.278,27.326,27.374,27.422,27.47,27.518,27.566,27.614,27.662,27.71,27.758,27.806,27.854,27.902,27.95,27.998,28.046,28.094,28.142,28.19,28.238,28.286,28.334,28.382,28.43,28.478,28.526	53.0,53.0,54.0,54.0,54.0,55.0,59.0,65.0,71.0,77.0,80.0,79.0,77.0,73.0,68.0,63.0,60.0,57.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0	80.0,9.168,0.24,0.672,0.333333333333	4.0	5.0	0	0	1	20160317-104133-4m-curb5-move10.json
169	26.693,26.741,26.789,26.837,26.885,26.933,26.981,27.029,27.077,27.125,27.173,27.221,27.269,27.317,27.365,27.413,27.461,27.509,27.557,27.605,27.653,27.701,27.749,27.797,27.845,27.893,27.941,27.989,28.037,28.085,28.133,28.181,28.229,28.277,28.325,28.373,28.421,28.469,28.517,28.565	53.0,53.0,53.0,53.0,54.0,57.0,63.0,72.0,81.0,89.0,92.0,91.0,88.0,82.0,76.0,71.0,65.0,61.0,58.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0	92.0,14.76,0.24,0.864,0.5	4.0	5.0	0	0	1	20160317-104133-4m-curb5-move10.json
170	26.597,26.645,26.693,26.741,26.789,26.837,26.885,26.933,26.981,27.029,27.077,27.125,27.173,27.221,27.269,27.317,27.365,27.413,27.461,27.509,27.557,27.605,27.653,27.701,27.749,27.797,27.845,27.893,27.941,27.989,28.037,28.085,28.133,28.181,28.229,28.277,28.325,28.373,28.421,28.469	54.0,54.0,54.0,54.0,54.0,57.0,62.0,69.0,77.0,81.0,82.0,81.0,78.0,73.0,68.0,64.0,60.0,57.0,56.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0	82.0,9.984,0.24,0.672,0.0	4.0	5.0	0	0	1	20160317-104133-4m-curb5-move10.json
